id;host_is_superhost;host_identity_verified;neighbourhood_cleansed;property_type;room_type;accommodates;bathrooms;bedrooms;beds;price;minimum_nights_avg_ntm;maximum_nights_avg_ntm;number_of_reviews;number_of_reviews_ltm;number_of_reviews_l30d;review_scores_rating;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;instant_bookable
7,28678005813086E+017;1;1;l'Antiga Esquerra de l'Eixample;Private room in rental unit;Private room;1;1.5;1;1;60;31;365;1;1;0;5;5;5;5;5;5;5;0
7,28800128924965E+017;1;1;Vallcarca i els Penitents;Entire rental unit;Entire home/apt;2;1;1;0;100;31;70;2;2;0;5;5;5;5;5;4.5;5;0
7,28941344949754E+017;0;1;el Guinardó;Private room in rental unit;Private room;1;1;1;1;27;31;180;14;5;0;4.71;4.71;4.5;4.93;4.79;4.86;4.36;0
7,29363464801784E+017;0;1;el Poble Sec;Entire rental unit;Entire home/apt;6;2;3;3;112;27;365;32;17;1;4.56;4.72;4.53;4.56;4.69;4.78;4.56;1
7,29474429481192E+017;0;1;la Vila de Gràcia;Entire rental unit;Entire home/apt;2;1;1;1;63;58.6;365;4;1;0;5;5;5;5;5;5;4.75;1
7,29476246704365E+017;0;1;la Vila de Gràcia;Entire rental unit;Entire home/apt;2;0;1;2;54;60;999;4;2;1;4;4.5;4.5;4.75;4.75;5;3.75;1
7,29619298845823E+017;1;1;la Font de la Guatlla;Private room in casa particular;Private room;1;0.5;1;1;55;3;365;18;15;0;4.89;4.89;4.83;5;4.94;4.83;4.83;0
7,3669230195519E+017;0;1;la Dreta de l'Eixample;Entire rental unit;Entire home/apt;2;1;1;1;119;31;330;1;0;0;5;5;5;3;5;5;4;1
7,36764458844953E+017;0;1;Provençals del Poblenou;Entire rental unit;Entire home/apt;5;1;3;4;56;32;1125;1;1;0;3;3;3;4;2;4;3;0
7,36908352439783E+017;0;1;Provençals del Poblenou;Entire rental unit;Entire home/apt;5;1;3;4;56;32;1125;1;0;0;5;5;5;5;5;5;5;0
7,37547678885073E+017;1;1;la Nova Esquerra de l'Eixample;Room in hotel;Private room;2;1;1;2;96;1;1125;4;1;0;4.75;5;5;5;4.5;5;4.75;1
7,37551395572216E+017;1;1;la Nova Esquerra de l'Eixample;Room in hotel;Private room;2;1;1;1;96;1;1125;2;1;0;5;5;5;5;5;4.5;5;1
7,37551816403805E+017;1;1;la Nova Esquerra de l'Eixample;Room in hotel;Private room;2;1;1;1;88;1;1125;9;4;0;4.78;4.67;5;5;4.89;4.78;4.89;1
7,29646888526435E+017;0;1;Sant Pere, Santa Caterina i la Ribera;Entire rental unit;Entire home/apt;2;1;1;1;49;32;352;4;1;0;5;5;4.5;4.75;5;5;4.5;0
7,2965861967382E+017;0;1;la Vila de Gràcia;Entire rental unit;Entire home/apt;4;1;1;3;87;1;947.3;23;3;0;3.96;4.09;4.3;4.35;4.35;4.65;3.39;1
7,29694915509523E+017;0;1;el Poble Sec;Entire rental unit;Entire home/apt;6;1;3;3;91;4.9;365;97;39;2;4.66;4.69;4.72;4.86;4.9;4.59;4.55;0
7,29806922275855E+017;0;1;Sant Gervasi - la Bonanova;Private room in rental unit;Private room;4;1;2;4;95;1;365;66;29;0;4.59;4.65;4.35;4.76;4.88;4.62;4.58;0
7,37552755354415E+017;1;1;Sant Antoni;Room in hotel;Private room;2;1;1;1;96;1;1125;39;27;1;4.95;4.9;4.95;4.95;4.95;4.9;4.72;1
7,37552917035671E+017;1;1;Sant Antoni;Room in hotel;Private room;2;1;1;1;91;1;1125;23;14;1;4.91;4.96;4.91;4.96;4.87;4.87;4.61;1
7,38227277153973E+017;0;1;Sant Pere, Santa Caterina i la Ribera;Private room in rental unit;Private room;4;1;1;2;40;32;365;5;1;0;4.8;4.8;5;5;5;5;4.8;1
7,3896599481139E+017;1;1;el Fort Pienc;Private room in rental unit;Private room;1;1;1;1;50;1;14;102;48;1;4.82;4.82;4.85;4.89;4.91;4.96;4.76;0
7,39542419166462E+017;1;1;la Vila de Gràcia;Entire rental unit;Entire home/apt;7;2;4;5;65;3.8;999;87;40;0;4.75;4.72;4.72;4.79;4.91;4.76;4.7;1
7,39559541197162E+017;1;1;la Dreta de l'Eixample;Entire rental unit;Entire home/apt;4;1;2;3;140;6;1125;104;50;3;4.88;4.88;4.76;4.83;4.88;4.98;4.67;1
7,40330810200505E+017;0;1;Hostafrancs;Entire rental unit;Entire home/apt;8;2;4;6;139;2.8;365;67;34;1;4.6;4.58;4.48;4.76;4.66;4.6;4.37;1
7,40340949836314E+017;0;1;el Putxet i el Farró;Entire rental unit;Entire home/apt;4;1;2;2;95;2.8;365;63;30;1;4.41;4.49;4.57;4.59;4.7;4.81;4.22;1
7,31045739616526E+017;0;1;Sant Antoni;Entire rental unit;Entire home/apt;6;2;2;3;116;3.8;1125;91;34;4;4.75;4.82;4.76;4.84;4.87;4.88;4.63;0
7,31054807602636E+017;0;1;el Guinardó;Entire serviced apartment;Entire home/apt;3;1;1;2;111;2.5;365;27;12;1;4;4.04;4.44;4.19;3.89;4.52;3.63;1
7,31094139581568E+017;1;1;el Guinardó;Private room in rental unit;Private room;2;1;1;1;91;4;365;30;9;0;4.8;4.87;4.5;4.97;4.97;4.73;4.5;0
7,31149122689805E+017;0;1;Sant Andreu;Private room in rental unit;Private room;1;1;1;1;23;33;360;1;0;0;3;2;3;1;3;3;1;0
7,31619434139785E+017;1;1;Sants;Private room in rental unit;Private room;1;1;1;1;50;32;1125;8;2;0;5;5;5;5;5;5;4.88;0
7,31679439069812E+017;1;1;Provençals del Poblenou;Entire rental unit;Entire home/apt;2;1;0;1;95;32;365;15;6;0;4.8;4.8;4.67;4.73;4.67;4.73;4.53;0
7,31738187480476E+017;0;1;la Vila de Gràcia;Entire rental unit;Entire home/apt;3;1;1;2;88;4;1125;78;35;2;4.5;4.6;4.77;4.72;4.82;4.73;4.19;1
7,40410318956394E+017;0;1;Provençals del Poblenou;Entire rental unit;Entire home/apt;5;1;3;4;56;32;1125;1;0;0;5;4;4;5;4;4;5;0
7,4041109128709E+017;1;1;la Dreta de l'Eixample;Entire rental unit;Entire home/apt;2;1;1;1;124;2.3;999;78;43;3;4.92;4.86;4.94;4.92;4.96;4.86;4.61;1
7,40411191443804E+017;1;1;la Dreta de l'Eixample;Entire rental unit;Entire home/apt;4;1;2;1;141;2.3;999;90;49;6;4.92;4.87;4.89;4.94;4.94;4.93;4.76;0
7,4041165293441E+017;1;1;l'Antiga Esquerra de l'Eixample;Entire rental unit;Entire home/apt;3;2;2;2;89;34;90;3;3;1;5;5;5;5;5;5;5;1
7,40454037964116E+017;1;1;la Nova Esquerra de l'Eixample;Private room in rental unit;Private room;1;1;1;1;60;31;365;1;1;0;4;4;5;5;5;5;4;1
7,4098026160725E+017;1;1;el Raval;Entire condo;Entire home/apt;5;1;2;3;104;32;979.5;10;6;1;4.9;4.5;4.6;4.8;4.9;4.5;4.8;0
7,4104481747255E+017;0;1;Sant Pere, Santa Caterina i la Ribera;Entire rental unit;Entire home/apt;3;1;1;2;80;31;365;1;1;0;5;5;5;5;5;5;5;1
7,31804383747541E+017;0;1;el Camp de l'Arpa del Clot;Room in hotel;Private room;3;1;1;2;93;1;715.5;10;5;0;4.8;5;5;4.5;4.6;4.7;4.8;1
7,3180440070823E+017;0;1;el Camp de l'Arpa del Clot;Room in hotel;Private room;3;1;1;2;90;1;715.5;3;2;0;5;5;5;5;5;4.67;4.67;1
7,31817039243032E+017;0;1;el Camp de l'Arpa del Clot;Room in hotel;Private room;2;1;1;1;82;1;715.5;16;4;0;4.56;4.81;4.75;4.5;4.5;4.44;4.56;1
7,41132250553804E+017;1;1;el Camp d'en Grassot i Gràcia Nova;Entire rental unit;Entire home/apt;4;1;1;2;132;2.7;15;78;43;6;4.87;4.87;4.94;4.79;4.9;4.91;4.74;1
7,41725240744809E+017;1;1;l'Antiga Esquerra de l'Eixample;Entire rental unit;Entire home/apt;2;1;0;1;110;32;365;6;4;0;5;5;5;5;5;5;5;0
7,41926123805693E+017;1;1;la Nova Esquerra de l'Eixample;Entire rental unit;Entire home/apt;4;1.5;1;2;100;32;1015;26;12;0;4.77;4.73;4.77;4.77;4.88;4.62;4.38;0
7,41926472027157E+017;0;1;la Sagrada Família;Entire rental unit;Entire home/apt;6;1.5;3;5;90;31;300;4;3;0;4.5;4.5;4.5;5;4.75;5;4.75;0
7,41985950044489E+017;0;1;Sant Pere, Santa Caterina i la Ribera;Private room in rental unit;Private room;2;1;1;1;56;1;365;63;35;2;4.54;4.43;4.38;4.6;4.83;4.76;4.3;0
7,42670840912654E+017;1;1;el Poble Sec;Entire rental unit;Entire home/apt;2;1;1;1;124;29.7;300;6;3;0;5;5;5;5;5;5;5;0
7,42708601583352E+017;0;1;Sant Pere, Santa Caterina i la Ribera;Entire loft;Entire home/apt;2;1;1;1;129;32;1125;4;1;0;5;5;4.75;5;5;5;5;0
7,31820034137189E+017;0;1;el Camp de l'Arpa del Clot;Room in hotel;Private room;2;1;1;1;81;1;715.5;15;6;0;5;5;5;4.8;4.6;4.73;4.8;1
7,3232078766823E+017;1;1;Sant Antoni;Entire condo;Entire home/apt;3;1.5;2;2;236;3;1125;82;40;1;4.99;4.99;5;5;5;4.94;4.91;0
7,33053314209654E+017;1;1;el Besòs i el Maresme;Private room in rental unit;Private room;1;1.5;1;1;40;1;4;85;43;1;4.89;4.88;4.92;4.91;4.96;4.54;4.86;0
7,33163709787543E+017;1;1;la Vila de Gràcia;Private room in casa particular;Private room;1;1;1;1;24;31;70;1;0;0;5;5;5;5;5;5;5;0
7,43479365205413E+017;0;1;la Vila de Gràcia;Private room in rental unit;Private room;2;1;1;1;27;32;365;1;0;0;1;1;1;1;1;1;1;0
7,43635480791737E+017;0;1;el Raval;Private room in rental unit;Private room;2;1;1;1;54;1;365;23;23;6;4.83;4.87;4.91;4.96;4.91;4.78;4.7;1
7,43647507817992E+017;0;1;el Raval;Private room in rental unit;Private room;4;1;1;2;60;1;365;28;28;2;4.86;4.82;4.96;4.89;4.96;4.43;4.64;1
7,43650278885977E+017;0;1;el Raval;Private room in rental unit;Private room;2;1;1;1;54;1;365;27;27;5;4.81;4.78;4.96;4.81;5;4.63;4.52;1
7,44339623408935E+017;1;1;Hostafrancs;Entire rental unit;Entire home/apt;2;1;1;1;100;31;365;4;2;0;5;5;5;5;5;5;4.5;0
7,33218182622191E+017;0;1;el Camp de l'Arpa del Clot;Private room in rental unit;Private room;1;2;1;1;35;1;1125;96;42;1;4.63;4.75;4.54;4.84;4.73;4.81;4.59;0
7,33232364089233E+017;0;1;la Vila de Gràcia;Entire serviced apartment;Entire home/apt;4;2;2;3;140;4.9;365;90;47;2;4.92;4.91;4.92;4.83;4.83;4.83;4.8;0
7,46251801743317E+017;0;1;Sant Pere, Santa Caterina i la Ribera;Entire rental unit;Entire home/apt;2;1;1;4;39;31;1125;4;1;0;4;4;4;4.25;4;4.25;3.75;0
7,46255939406792E+017;0;1;el Barri Gòtic;Private room in rental unit;Private room;2;1;1;1;55;3;1125;110;57;6;4.88;4.81;4.91;4.89;4.95;4.97;4.88;1
7,44762268421214E+017;0;1;el Parc i la Llacuna del Poblenou;Entire rental unit;Entire home/apt;6;1;3;3;120;31;365;2;0;0;5;5;5;5;4.5;5;4.5;0
7,44905254646667E+017;0;1;la Nova Esquerra de l'Eixample;Entire rental unit;Entire home/apt;4;1;3;3;72;32;1125;1;0;0;3;4;4;4;4;3;3;0
7,46337511302447E+017;0;1;Sants;Entire rental unit;Entire home/apt;4;1;2;3;119;6.9;365;47;22;0;4.68;4.81;4.85;4.62;4.67;4.38;4.57;0
7,46876888101934E+017;0;1;el Putxet i el Farró;Camper/RV;Entire home/apt;2;0.5;1;1;80;4;30;2;0;0;5;5;5;5;4.5;5;5;0
7,469420216888E+017;0;1;el Carmel;Entire rental unit;Entire home/apt;4;1;2;4;84;27;365;20;10;1;4.5;4.65;4.55;4.4;4.4;3.8;4.3;1
7,47024076154364E+017;1;1;Provençals del Poblenou;Private room in casa particular;Private room;2;1;1;1;85;32;365;2;1;0;5;5;4.5;5;5;5;5;0
7,47520266520379E+017;0;1;Sant Pere, Santa Caterina i la Ribera;Private room in casa particular;Private room;2;1;1;2;60;1;365;53;25;0;4.26;4.23;4.4;4.58;4.68;4.62;4.13;0
7,47530432402202E+017;1;1;el Barri Gòtic;Private room in condo;Private room;1;1;1;1;20;30.9;183;9;6;0;5;5;5;4.78;5;5;5;0
7,47543338158052E+017;0;1;l'Antiga Esquerra de l'Eixample;Entire rental unit;Entire home/apt;3;1;2;2;119;31;330;1;0;0;5;5;5;5;5;5;5;1
7,47656857733598E+017;0;1;el Poble Sec;Entire rental unit;Entire home/apt;4;1.5;2;2;102;1.5;592.8;31;8;0;4.42;4.45;4.55;4.19;4.29;4.65;4.23;1
7,45357747750508E+017;0;1;Sants;Private room in rental unit;Private room;2;1.5;1;1;90;1;365;8;8;1;4.63;4.5;4.5;4.75;4.63;4.88;4.63;1
7,45486676233127E+017;1;1;el Clot;Private room in rental unit;Private room;2;1;1;1;55;1;365;70;42;0;4.74;4.86;4.89;4.9;4.81;4.83;4.63;0
7,4549477598761E+017;0;1;Sant Antoni;Entire rental unit;Entire home/apt;6;2;2;5;123;31;33;4;1;0;5;5;5;5;5;5;4.75;0
7,45506580579169E+017;0;1;el Fort Pienc;Private room in rental unit;Private room;1;2;1;1;25;31;365;1;0;0;1;1;3;2;1;2;1;0
7,45514953593303E+017;0;1;la Nova Esquerra de l'Eixample;Entire rental unit;Entire home/apt;4;1;3;3;72;32;1125;2;2;0;4;4;4;3.5;3.5;5;4;0
7,45558451776775E+017;0;1;la Nova Esquerra de l'Eixample;Entire rental unit;Entire home/apt;4;1;3;3;73;32;1125;1;0;0;4;4;5;5;4;5;3;0
7,46133614705858E+017;0;1;la Nova Esquerra de l'Eixample;Entire rental unit;Entire home/apt;2;1;2;2;95;2.8;365;38;15;0;4.13;4.05;4.39;4.5;4.47;4.34;3.84;1
7,4785566104213E+017;1;1;la Nova Esquerra de l'Eixample;Private room in rental unit;Private room;1;1;1;1;28;31;1125;8;6;0;4.88;4.88;4.88;4.88;4.88;4.88;4.75;0
7,48073612301479E+017;1;1;la Sagrada Família;Private room in rental unit;Private room;1;1;1;1;72;3;40;56;25;0;4.98;4.93;4.89;5;5;4.93;4.88;0
7,48616629154843E+017;0;1;el Parc i la Llacuna del Poblenou;Entire rental unit;Entire home/apt;2;1;0;1;99;4;1125;66;33;2;4.8;4.88;4.62;4.79;4.82;4.71;4.56;0
7,48645389734366E+017;0;1;el Parc i la Llacuna del Poblenou;Entire rental unit;Entire home/apt;2;1;0;1;101;4;1125;58;29;0;4.67;4.76;4.64;4.74;4.76;4.64;4.33;0
7,49093760924544E+017;0;1;el Raval;Entire rental unit;Entire home/apt;2;1;2;3;110;28.6;1125;10;5;0;4.4;4.3;3.8;4.6;4.6;4.1;4.2;0
7,4927655960005E+017;0;1;la Sagrada Família;Entire rental unit;Entire home/apt;8;2;3;4;93;2;365;157;77;3;4.7;4.7;4.75;4.67;4.75;4.71;4.46;1
7,46138743405104E+017;0;1;Sant Antoni;Entire rental unit;Entire home/apt;5;2;2;3;101;2.9;365;76;34;0;4.68;4.79;4.79;4.72;4.7;4.71;4.46;1
7,5576713749521E+017;0;1;la Vila de Gràcia;Entire rental unit;Entire home/apt;5;1;2;3;116;1.4;365;13;4;0;3.62;4.08;3.77;4.15;3.92;4.23;3.46;1
7,55867526053112E+017;1;1;la Dreta de l'Eixample;Entire rental unit;Entire home/apt;6;2;3;3;124;31;365;5;3;1;5;5;4.8;5;5;4.8;5;0
7,55885984467477E+017;1;1;Sant Antoni;Entire rental unit;Entire home/apt;4;1;2;2;90;31;365;4;2;0;5;5;5;5;5;5;4.75;0
7,56244316850013E+017;1;1;el Raval;Entire loft;Entire home/apt;2;1;1;1;41;32;365;6;3;0;5;5;4.83;5;5;4.5;4.5;0
7,49650311156301E+017;1;1;Provençals del Poblenou;Private room in casa particular;Private room;2;2;1;1;250;32;130;1;1;0;5;5;5;5;5;5;5;0
7,49676311276275E+017;0;1;la Nova Esquerra de l'Eixample;Entire rental unit;Entire home/apt;3;1.5;3;2;89;35.7;1125;5;2;0;4;4.2;4.2;3.4;4.2;4.2;3.8;1
7,499567286024E+017;0;1;Pedralbes;Entire rental unit;Entire home/apt;3;1;1;2;82;4.9;365;28;15;0;4.57;4.64;4.61;4.71;4.82;4.75;4.29;1
7,49992126438584E+017;0;1;el Barri Gòtic;Entire rental unit;Entire home/apt;4;1;2;2;97;31;365;9;7;1;5;5;4.78;5;5;4.89;4.89;0
7,50031607924042E+017;1;1;el Barri Gòtic;Private room in rental unit;Private room;2;1;1;1;70;2;365;36;35;0;4.75;4.64;4.75;4.69;4.94;4.67;4.42;0
7,50201481318839E+017;0;1;Sant Antoni;Private room in rental unit;Private room;1;1;1;1;27;33;360;1;1;0;5;5;5;5;5;5;4;0
7,50477686186744E+017;1;1;Sant Pere, Santa Caterina i la Ribera;Entire condo;Entire home/apt;5;2.5;2;3;64;32;190;9;4;0;4.89;4.78;4.78;4.89;4.89;4.78;4.56;0
7,56652775495585E+017;0;1;el Poble Sec;Private room in casa particular;Private room;1;1;1;1;30;1;32;33;13;0;4.7;4.76;4.82;5;4.97;4.64;4.52;0
7,57016692289421E+017;0;1;la Dreta de l'Eixample;Entire rental unit;Entire home/apt;2;1;1;1;145;37.1;1125;1;0;0;5;5;5;5;5;5;5;1
7,57016905368445E+017;0;1;la Dreta de l'Eixample;Entire rental unit;Entire home/apt;2;1;1;1;104;40.8;1125;1;0;0;5;5;5;5;5;5;4;1
7,50652345873412E+017;1;1;la Vila de Gràcia;Entire rental unit;Entire home/apt;6;2;2;3;144;31;1125;9;4;0;5;5;5;5;5;5;4.89;1
7,50696265122288E+017;0;1;el Putxet i el Farró;Entire rental unit;Entire home/apt;4;1.5;2;3;122;3.4;118.6;16;14;4;5;5;5;5;5;4.94;5;0
7,50948971007456E+017;0;1;la Font de la Guatlla;Private room in rental unit;Private room;1;1;1;1;26;33;360;2;2;0;4.5;5;5;5;5;5;5;0
7,51187795505716E+017;0;1;el Parc i la Llacuna del Poblenou;Entire rental unit;Entire home/apt;7;2;4;5;260;32;300;4;2;0;5;5;5;5;5;5;5;0
7,51300030343832E+017;0;1;la Dreta de l'Eixample;Private room in rental unit;Private room;2;1;1;1;54;32;334;1;0;0;4;5;5;2;4;5;5;1
7,51308180761424E+017;0;1;el Poble Sec;Private room in casa particular;Private room;1;1;1;1;15;28;365;5;1;0;4.8;4.8;4.6;5;5;4.8;5;0
7,51366494397365E+017;0;1;la Vila de Gràcia;Entire rental unit;Entire home/apt;5;1;2;3;119;1.4;365;3;1;1;3.33;3.67;4;3.33;3.33;4;2.67;0
7,57122339420536E+017;0;1;la Sagrada Família;Entire rental unit;Entire home/apt;8;2;3;4;109;2;1125;138;72;6;4.77;4.77;4.69;4.72;4.8;4.79;4.64;1
7,57180272724486E+017;0;1;la Dreta de l'Eixample;Entire rental unit;Entire home/apt;2;1;1;1;140;42.2;1125;3;1;0;4.67;4.67;4.67;4.33;4.33;4.67;4.67;1
7,57255974796976E+017;0;1;l'Antiga Esquerra de l'Eixample;Private room in rental unit;Private room;2;1.5;1;1;31;1;1125;109;46;2;4.73;4.83;4.84;4.63;4.79;4.87;4.5;1
7,57259744857759E+017;0;1;l'Antiga Esquerra de l'Eixample;Private room in rental unit;Private room;2;1.5;1;1;31;1;1125;83;42;1;4.75;4.75;4.8;4.83;4.92;4.87;4.48;1
7,51389806049562E+017;0;1;Sant Antoni;Entire rental unit;Entire home/apt;5;2;3;4;110;4.1;365;58;28;2;4.76;4.83;4.79;4.9;4.78;4.74;4.66;1
7,51465197491299E+017;0;1;Sant Pere, Santa Caterina i la Ribera;Entire rental unit;Entire home/apt;3;1;1;2;70;31;365;5;2;0;4.8;5;4.8;5;5;5;4.8;0
7,51872824009954E+017;0;1;l'Antiga Esquerra de l'Eixample;Entire rental unit;Entire home/apt;2;1;1;1;76;31;330;1;0;0;5;5;4;5;4;5;3;1
7,51934076810356E+017;0;1;l'Antiga Esquerra de l'Eixample;Entire condo;Entire home/apt;4;1;3;4;73;67.4;330;2;2;1;5;5;5;5;4.5;5;4.5;0
7,51960547854239E+017;0;1;l'Antiga Esquerra de l'Eixample;Entire condo;Entire home/apt;5;1;1;3;62;64.8;330;4;2;0;4.25;4.75;4.5;4.5;4.75;5;4.5;0
7,52047789490721E+017;1;1;Sant Pere, Santa Caterina i la Ribera;Entire rental unit;Entire home/apt;2;1;1;1;151;30;150;21;8;0;4.95;4.95;4.86;5;5;5;4.76;0
7,52253367197829E+017;0;1;el Poble Sec;Entire rental unit;Entire home/apt;4;1;2;2;88;4.9;365;65;32;4;4.38;4.46;4.55;4.69;4.78;4.68;4.03;1
7,57685864295807E+017;1;1;el Barri Gòtic;Entire loft;Entire home/apt;4;1;1;2;198;2.5;999;4;2;0;5;5;5;5;5;5;5;1
7,52640359311833E+017;0;1;l'Antiga Esquerra de l'Eixample;Entire rental unit;Entire home/apt;3;1.5;3;2;122;35.7;1125;1;0;0;5;5;5;5;5;5;5;1
7,52642870350714E+017;0;1;la Dreta de l'Eixample;Entire rental unit;Entire home/apt;2;1;1;1;144;32;1125;2;1;0;4.5;5;5;4;3;5;3;1
7,52686794910512E+017;0;1;l'Antiga Esquerra de l'Eixample;Entire rental unit;Entire home/apt;2;1;1;1;76;32;365;2;2;0;5;4.5;5;5;4.5;5;5;0
7,52698809225884E+017;0;1;la Dreta de l'Eixample;Entire rental unit;Entire home/apt;2;1;1;1;79;31;330;1;1;0;1;1;1;1;1;1;1;1
7,57732068224474E+017;0;1;l'Antiga Esquerra de l'Eixample;Entire rental unit;Entire home/apt;9;2;4;5;138;19.7;999;14;11;0;4.21;4.14;4.71;4.64;4.43;4.93;4.29;1
7,57734491875984E+017;0;1;la Sagrera;Entire serviced apartment;Entire home/apt;4;2;2;3;157;2;6;3;3;0;4.67;4;4.67;5;4.67;4.33;4.33;1
7,58165743426037E+017;0;1;el Camp de l'Arpa del Clot;Private room in rental unit;Private room;2;1;1;1;80;2;365;20;10;0;4.7;4.8;4.75;4.85;4.85;4.75;4.55;0
7,58406471629927E+017;0;1;el Barri Gòtic;Entire rental unit;Entire home/apt;4;1;2;5;90;31;365;7;6;0;4.14;4.71;4.43;4.71;4.86;4.57;4.29;0
7,52719161398406E+017;0;1;l'Antiga Esquerra de l'Eixample;Entire rental unit;Entire home/apt;3;1;2;2;75;32;365;1;0;0;4;3;4;5;4;5;4;0
7,5272595186012E+017;0;1;la Dreta de l'Eixample;Entire rental unit;Entire home/apt;4;1;2;2;147;32;365;1;0;0;5;5;5;5;5;5;5;0
7,52727271895825E+017;0;1;l'Antiga Esquerra de l'Eixample;Entire rental unit;Entire home/apt;4;2;2;3;91;32;365;3;3;0;5;5;5;5;5;5;5;0
7,5275616771776E+017;0;1;la Dreta de l'Eixample;Entire rental unit;Entire home/apt;2;1;1;1;115;92;330;1;0;0;3;4;2;5;4;5;3;1
7,59850487882441E+017;0;1;el Besòs i el Maresme;Entire rental unit;Entire home/apt;5;1;3;3;52;4;1125;34;17;1;4.09;4.24;4.26;4.53;4.76;3.79;3.82;1
7,60548818954029E+017;0;1;el Poblenou;Private room in casa particular;Private room;3;1;2;3;76;60;120;2;0;0;5;5;5;5;5;5;5;1
7,60572282261587E+017;0;1;el Guinardó;Entire serviced apartment;Entire home/apt;6;1;4;5;129;2.5;365;4;2;1;3.75;3.25;4.25;4.5;4.5;4.25;3.5;1
7,60645069057856E+017;0;1;el Camp d'en Grassot i Gràcia Nova;Entire rental unit;Entire home/apt;10;1;4;6;113;3.7;45;66;30;3;4.39;4.21;4.56;4.5;4.73;4.79;4.3;1
7,6075205434221E+017;0;1;Sant Pere, Santa Caterina i la Ribera;Entire rental unit;Entire home/apt;3;1;2;2;70;32;365;2;1;0;5;4.5;4.5;5;5;5;5;0
7,60761151301294E+017;1;1;la Sagrada Família;Entire loft;Entire home/apt;2;1;1;1;81;32;330;7;1;0;5;5;5;4.86;4.57;5;4.57;0
7,60869602635786E+017;0;1;la Vila de Gràcia;Entire rental unit;Entire home/apt;4;1;2;3;89;3;999;81;28;0;4.85;4.79;4.79;4.73;4.83;4.88;4.62;1
7,61044616727664E+017;0;1;la Sagrada Família;Entire condo;Entire home/apt;5;2;2;4;144;3;99;19;3;0;4.26;4.37;4.53;4.63;4.63;4.58;3.95;0
7,52934403929436E+017;1;1;la Dreta de l'Eixample;Entire rental unit;Entire home/apt;8;3;4;6;462;2.4;1125;68;26;0;4.91;4.9;4.9;4.91;4.85;4.97;4.78;1
7,52949894808063E+017;1;1;el Poble Sec;Private room in rental unit;Private room;2;1;1;1;50;32;365;28;8;0;4.82;4.79;4.93;4.96;4.96;4.93;4.86;0
7,52955860567256E+017;0;1;el Raval;Private room in rental unit;Private room;2;1;1;1;38;2;365;184;88;6;4.85;4.84;4.97;4.96;4.97;4.84;4.7;1
7,53345959406718E+017;0;1;la Vila de Gràcia;Private room in rental unit;Private room;1;1;1;1;39;3;30;9;0;0;4.67;4.67;4.56;5;5;4.89;4.67;0
7,53350738390579E+017;0;1;la Sagrada Família;Entire serviced apartment;Entire home/apt;5;2.5;3;3;190;31;1125;3;1;0;5;4.67;5;5;5;5;5;0
7,53525116543573E+017;0;1;el Guinardó;Private room in rental unit;Private room;2;1;1;1;45;2;365;45;19;0;4.62;4.42;4.64;4.8;4.84;4.69;4.47;0
7,54156527423332E+017;0;1;la Nova Esquerra de l'Eixample;Entire rental unit;Entire home/apt;5;1;3;4;93;2.8;365;72;34;1;4.29;4.07;4.47;4.64;4.63;4.71;4;1
7,54286648485955E+017;0;1;Horta;Private room in rental unit;Private room;2;1.5;1;1;40;2;90;10;3;0;4.7;4.8;4.7;4.5;4.8;4.6;4.7;0
7,61316531739088E+017;0;1;la Dreta de l'Eixample;Private room in rental unit;Private room;2;1;0;1;59;32;334;1;1;0;5;5;5;5;5;5;5;1
7,61465977659061E+017;0;1;Sant Antoni;Entire rental unit;Entire home/apt;5;2;3;4;258;3.2;999;4;0;0;4.25;4.25;4.75;4.5;3.75;4.75;4;1
7,54407553572187E+017;0;1;Sant Pere, Santa Caterina i la Ribera;Entire serviced apartment;Entire home/apt;2;1;1;2;76;32;1125;6;3;0;4.83;4.83;4.83;4.67;4.5;5;4.67;1
7,54509273417852E+017;0;1;Sant Pere, Santa Caterina i la Ribera;Entire condo;Entire home/apt;4;1;1;2;64;31.9;260;3;0;0;5;5;5;5;5;5;5;0
7,54837780358867E+017;0;1;el Raval;Entire rental unit;Entire home/apt;2;1;1;1;55;32;365;8;4;0;5;4.88;5;5;4.88;4.38;4.88;1
7,55509201041384E+017;0;1;el Camp de l'Arpa del Clot;Private room in rental unit;Private room;2;1;1;1;150;3;20;4;1;0;4.5;4.5;4.5;5;5;4.5;3.75;0
7,55565446688121E+017;0;1;la Vila de Gràcia;Entire rental unit;Entire home/apt;2;1;1;1;34;32;1125;2;1;0;3;3;3;3;3;4;3;0
7,61539403899074E+017;0;1;el Poble Sec;Private room in rental unit;Private room;2;1;1;1;30;1;32;39;13;1;4.62;4.74;4.79;4.9;4.82;4.74;4.62;0
7,62115583697682E+017;0;1;el Poble Sec;Entire rental unit;Entire home/apt;12;6;6;15;491;2;365;2;0;0;4;4;4;2;4;3.5;3.5;0
7,62149568338234E+017;0;1;la Sagrada Família;Entire rental unit;Entire home/apt;4;1;2;3;157;4.8;333;63;28;1;4.4;4.38;4.46;4.35;4.56;4.81;4.19;1
7,66088486327392E+017;0;1;la Dreta de l'Eixample;Private room in rental unit;Private room;1;1;1;1;27;33;360;1;1;0;4;3;2;4;4;5;3;0
